area_id,alleg_year,officer_race,count
74,2000,White,17
74,2001,Hispanic,1
74,2001,White,6
74,2002,Black,1
74,2002,Hispanic,3
74,2002,White,10
74,2003,Hispanic,2
74,2003,White,4
74,2004,Asian/Pacific,2
74,2004,Hispanic,1
74,2004,White,5
74,2005,Hispanic,3
74,2005,White,3
74,2006,Black,4
74,2006,Hispanic,8
74,2006,White,20
74,2007,Hispanic,4
74,2007,White,9
74,2008,Asian/Pacific,1
74,2008,Hispanic,4
74,2008,White,10
74,2009,Black,1
74,2009,Hispanic,2
74,2009,White,3
74,2010,Black,3
74,2010,Hispanic,7
74,2010,White,6
74,2011,Black,3
74,2011,Hispanic,3
74,2011,White,21
74,2012,Asian/Pacific,1
74,2012,Black,1
74,2012,Hispanic,2
74,2012,White,3
74,2013,Asian/Pacific,1
74,2013,Hispanic,4
74,2013,White,2
74,2014,Hispanic,2
74,2014,White,6
74,2015,Asian/Pacific,1
74,2015,Black,1
74,2015,White,3
74,2016,Hispanic,1
74,2016,White,3
74,2017,White,1
74,2018,Hispanic,3
74,2018,Native American/Alaskan Native,1
74,2018,White,2
75,1983,White,1
75,1985,Hispanic,1
75,1985,White,1
75,1986,Hispanic,3
75,1986,White,5
75,1987,White,1
75,1989,Black,3
75,1989,Hispanic,2
75,1989,White,7
75,1990,Black,3
75,1990,Hispanic,3
75,1990,White,3
75,1991,Black,1
75,1991,Hispanic,4
75,1991,White,20
75,1992,Black,3
75,1992,Hispanic,3
75,1992,White,9
75,1993,Black,2
75,1993,Hispanic,18
75,1993,White,9
75,1994,Hispanic,6
75,1994,White,10
75,1995,Black,1
75,1995,Hispanic,15
75,1995,White,18
75,1996,Black,1
75,1996,Hispanic,15
75,1996,White,24
75,1997,Hispanic,23
75,1997,White,22
75,1998,Asian/Pacific,1
75,1998,Black,1
75,1998,Hispanic,8
75,1998,White,11
75,1999,Black,2
75,1999,Hispanic,10
75,1999,White,7
75,2000,Black,6
75,2000,Hispanic,15
75,2000,White,9
75,2001,Hispanic,7
75,2001,White,13
75,2002,Black,5
75,2002,Hispanic,12
75,2002,White,13
75,2003,Asian/Pacific,1
75,2003,Black,2
75,2003,Hispanic,4
75,2003,White,1
75,2004,Black,1
75,2004,Hispanic,1
75,2004,White,1
75,2005,Hispanic,1
75,2005,White,2
75,2006,Hispanic,5
75,2006,White,5
75,2007,Black,2
75,2007,Hispanic,6
75,2007,White,14
75,2008,Black,2
75,2008,Hispanic,5
75,2008,White,2
75,2009,Black,1
75,2009,Hispanic,1
75,2009,White,1
75,2010,Black,1
75,2010,White,5
75,2011,Hispanic,2
75,2011,White,6
75,2012,Black,2
75,2013,Black,1
75,2013,Hispanic,6
75,2013,White,2
75,2014,Black,2
75,2014,Hispanic,2
75,2014,White,6
75,2015,Black,1
75,2015,Hispanic,3
75,2015,White,1
75,2016,Hispanic,4
75,2016,White,2
75,2017,Black,1
75,2017,Hispanic,1
75,2018,Hispanic,1
75,2018,White,2
76,1984,White,5
76,1987,White,2
76,1988,White,2
76,1989,Black,3
76,1989,White,2
76,1990,Black,1
76,1990,Hispanic,6
76,1990,White,11
76,1991,Black,6
76,1991,Hispanic,8
76,1991,White,24
76,1992,Black,12
76,1992,Hispanic,8
76,1992,White,33
76,1993,Black,3
76,1993,Hispanic,10
76,1993,White,19
76,1994,Asian/Pacific,1
76,1994,Black,2
76,1994,Hispanic,12
76,1994,White,37
76,1995,Black,2
76,1995,Hispanic,10
76,1995,White,20
76,1996,Black,4
76,1996,Hispanic,12
76,1996,White,22
76,1997,Black,6
76,1997,Hispanic,8
76,1997,White,17
76,1998,Black,2
76,1998,Hispanic,12
76,1998,White,10
76,1999,Asian/Pacific,1
76,1999,Black,2
76,1999,Hispanic,5
76,1999,White,6
76,2000,Black,5
76,2000,Hispanic,17
76,2000,White,25
76,2001,Black,2
76,2001,Hispanic,11
76,2001,White,12
76,2002,Hispanic,2
76,2002,White,12
76,2003,Asian/Pacific,2
76,2003,Black,2
76,2003,Hispanic,7
76,2003,White,8
76,2004,Asian/Pacific,2
76,2004,Black,1
76,2004,Hispanic,7
76,2004,White,8
76,2005,Asian/Pacific,3
76,2005,Black,1
76,2005,Hispanic,4
76,2005,White,4
76,2006,Black,4
76,2006,Hispanic,6
76,2006,White,10
76,2007,Black,2
76,2007,Hispanic,5
76,2007,White,11
76,2008,Black,1
76,2008,Hispanic,6
76,2008,White,9
76,2009,Hispanic,7
76,2009,White,3
76,2010,Asian/Pacific,1
76,2010,Black,2
76,2010,Hispanic,3
76,2010,White,7
76,2011,Hispanic,3
76,2011,White,12
76,2012,Black,2
76,2012,Hispanic,8
76,2012,White,2
76,2013,Asian/Pacific,1
76,2013,Hispanic,4
76,2013,White,2
76,2014,Black,4
76,2014,Hispanic,6
76,2014,White,6
76,2015,Hispanic,1
76,2015,White,3
76,2018,Hispanic,1
76,2018,White,1
77,1979,Black,1
77,1988,White,2
77,1989,Black,7
77,1989,Hispanic,1
77,1989,White,3
77,1990,Black,4
77,1990,Hispanic,5
77,1990,White,8
77,1991,Black,16
77,1991,Hispanic,2
77,1991,White,27
77,1992,Black,24
77,1992,Hispanic,10
77,1992,White,21
77,1993,Black,11
77,1993,Hispanic,2
77,1993,White,23
77,1994,Asian/Pacific,2
77,1994,Black,6
77,1994,Hispanic,9
77,1994,White,32
77,1995,Asian/Pacific,2
77,1995,Black,21
77,1995,Hispanic,16
77,1995,White,32
77,1996,Black,18
77,1996,Hispanic,9
77,1996,White,41
77,1997,Black,10
77,1997,Hispanic,5
77,1997,White,29
77,1998,Asian/Pacific,1
77,1998,Black,16
77,1998,Hispanic,9
77,1998,White,20
77,1999,Black,8
77,1999,Hispanic,10
77,1999,White,28
77,2000,Black,4
77,2000,Hispanic,13
77,2000,White,75
77,2001,Black,4
77,2001,Hispanic,19
77,2001,White,43
77,2002,Asian/Pacific,2
77,2002,Black,5
77,2002,Hispanic,14
77,2002,Native American/Alaskan Native,1
77,2002,White,42
77,2003,Black,8
77,2003,Hispanic,7
77,2003,White,32
77,2004,Black,3
77,2004,Hispanic,5
77,2004,White,34
77,2005,Asian/Pacific,3
77,2005,Black,5
77,2005,Hispanic,6
77,2005,White,22
77,2006,Asian/Pacific,1
77,2006,Black,10
77,2006,Hispanic,9
77,2006,Native American/Alaskan Native,1
77,2006,White,31
77,2007,Black,4
77,2007,Hispanic,10
77,2007,White,17
77,2008,Black,6
77,2008,Hispanic,4
77,2008,White,12
77,2009,Black,7
77,2009,Hispanic,6
77,2009,White,8
77,2010,Black,3
77,2010,Hispanic,9
77,2010,White,19
77,2011,Black,6
77,2011,Hispanic,6
77,2011,White,15
77,2012,Asian/Pacific,2
77,2012,Black,6
77,2012,Hispanic,9
77,2012,White,20
77,2013,Asian/Pacific,1
77,2013,Black,4
77,2013,Hispanic,10
77,2013,White,20
77,2014,Asian/Pacific,2
77,2014,Black,4
77,2014,Hispanic,9
77,2014,White,17
77,2015,Asian/Pacific,2
77,2015,Black,2
77,2015,Hispanic,5
77,2015,White,11
77,2016,Black,4
77,2016,Hispanic,4
77,2016,White,5
77,2017,Black,1
77,2017,Hispanic,4
77,2017,White,4
77,2018,Hispanic,1
77,2018,White,1
78,1984,Hispanic,1
78,1986,Black,1
78,1989,Black,6
78,1989,Hispanic,2
78,1989,White,5
78,1990,Black,2
78,1990,Hispanic,1
78,1990,White,11
78,1991,Black,8
78,1991,Hispanic,2
78,1991,White,28
78,1992,Asian/Pacific,1
78,1992,Black,8
78,1992,Hispanic,1
78,1992,White,20
78,1993,Black,1
78,1993,White,14
78,1994,Black,6
78,1994,White,13
78,1995,Black,11
78,1995,Hispanic,1
78,1995,White,10
78,1996,Black,30
78,1996,Hispanic,2
78,1996,White,16
78,1997,Black,13
78,1997,Hispanic,4
78,1997,White,24
78,1998,Asian/Pacific,1
78,1998,Black,14
78,1998,Hispanic,5
78,1998,White,18
78,1999,Asian/Pacific,1
78,1999,Black,5
78,1999,Hispanic,9
78,1999,White,10
78,2000,Black,19
78,2000,Hispanic,5
78,2000,White,41
78,2001,Asian/Pacific,2
78,2001,Black,1
78,2001,Hispanic,8
78,2001,White,22
78,2002,Black,2
78,2002,Hispanic,3
78,2002,White,16
78,2003,Asian/Pacific,1
78,2003,Black,6
78,2003,Hispanic,3
78,2003,White,18
78,2004,Asian/Pacific,1
78,2004,Black,7
78,2004,Hispanic,7
78,2004,White,33
78,2005,Asian/Pacific,1
78,2005,Black,5
78,2005,Hispanic,4
78,2005,White,7
78,2006,Black,8
78,2006,Hispanic,4
78,2006,White,18
78,2007,Asian/Pacific,1
78,2007,Black,12
78,2007,Hispanic,3
78,2007,White,24
78,2008,Black,3
78,2008,Hispanic,3
78,2008,White,6
78,2009,Black,2
78,2009,Hispanic,3
78,2009,White,12
78,2010,Black,4
78,2010,Hispanic,3
78,2010,White,11
78,2011,Black,4
78,2011,White,3
78,2012,Asian/Pacific,1
78,2012,Black,1
78,2012,Hispanic,1
78,2012,White,8
78,2013,Black,4
78,2013,Hispanic,3
78,2013,White,18
78,2014,Black,1
78,2014,Hispanic,5
78,2014,White,17
78,2015,Asian/Pacific,1
78,2015,Black,4
78,2015,Hispanic,2
78,2015,White,13
78,2016,Black,1
78,2016,Hispanic,1
78,2016,White,10
78,2017,Black,2
78,2017,White,4
79,1987,Black,2
79,1987,White,3
79,1988,Black,2
79,1988,White,5
79,1989,Black,8
79,1989,Hispanic,1
79,1989,White,7
79,1990,Black,7
79,1990,White,2
79,1991,Black,6
79,1991,White,18
79,1992,Asian/Pacific,1
79,1992,Black,18
79,1992,Hispanic,5
79,1992,White,17
79,1993,Black,11
79,1993,Hispanic,2
79,1993,White,8
79,1994,Black,17
79,1994,Hispanic,4
79,1994,White,17
79,1995,Asian/Pacific,1
79,1995,Black,9
79,1995,Hispanic,1
79,1995,White,10
79,1996,Asian/Pacific,1
79,1996,Black,11
79,1996,Hispanic,3
79,1996,Native American/Alaskan Native,1
79,1996,White,31
79,1997,Asian/Pacific,1
79,1997,Black,12
79,1997,Hispanic,4
79,1997,White,16
79,1998,Asian/Pacific,1
79,1998,Black,5
79,1998,Hispanic,2
79,1998,White,10
79,1999,Asian/Pacific,1
79,1999,Black,7
79,1999,Hispanic,11
79,1999,White,11
79,2000,Asian/Pacific,1
79,2000,Black,10
79,2000,Hispanic,3
79,2000,White,34
79,2001,Asian/Pacific,2
79,2001,Black,11
79,2001,Hispanic,3
79,2001,White,9
79,2002,Asian/Pacific,2
79,2002,Black,4
79,2002,Hispanic,1
79,2002,White,42
79,2003,Asian/Pacific,1
79,2003,Black,5
79,2003,Hispanic,4
79,2003,White,30
79,2004,Asian/Pacific,2
79,2004,Black,2
79,2004,Hispanic,5
79,2004,White,14
79,2005,Black,5
79,2005,Hispanic,1
79,2005,White,33
79,2006,Asian/Pacific,2
79,2006,Black,5
79,2006,Hispanic,4
79,2006,White,15
79,2007,Asian/Pacific,3
79,2007,Black,5
79,2007,Hispanic,13
79,2007,White,22
79,2008,Black,9
79,2008,Hispanic,4
79,2008,White,9
79,2009,Black,11
79,2009,Hispanic,3
79,2009,White,7
79,2010,Black,11
79,2010,Hispanic,3
79,2010,White,9
79,2011,Black,3
79,2011,Hispanic,3
79,2011,White,11
79,2012,Asian/Pacific,1
79,2012,Black,4
79,2012,Hispanic,3
79,2012,White,10
79,2013,Asian/Pacific,1
79,2013,Black,3
79,2013,Hispanic,3
79,2013,White,3
79,2014,Black,2
79,2014,Hispanic,6
79,2014,White,13
79,2015,Asian/Pacific,2
79,2015,Hispanic,4
79,2015,White,6
79,2016,Black,1
79,2016,Hispanic,3
79,2016,White,4
79,2017,Asian/Pacific,1
79,2017,Black,1
79,2017,Hispanic,5
79,2017,White,3
79,2018,Black,1
80,1967,White,1
80,1987,Black,1
80,1987,White,1
80,1989,Black,1
80,1989,White,1
80,1990,Black,2
80,1990,White,6
80,1991,Asian/Pacific,1
80,1991,Black,14
80,1991,Hispanic,1
80,1991,White,19
80,1992,Black,12
80,1992,White,10
80,1993,Asian/Pacific,1
80,1993,Black,10
80,1993,Hispanic,1
80,1993,White,18
80,1994,Black,6
80,1994,White,4
80,1995,Black,12
80,1995,Hispanic,3
80,1995,White,14
80,1996,Black,22
80,1996,Hispanic,2
80,1996,White,10
80,1997,Black,4
80,1997,Hispanic,1
80,1997,White,3
80,1998,Black,10
80,1998,Hispanic,4
80,1998,White,6
80,1999,Asian/Pacific,3
80,1999,Black,6
80,1999,Hispanic,7
80,1999,White,24
80,2000,Asian/Pacific,2
80,2000,Black,12
80,2000,Hispanic,4
80,2000,White,7
80,2001,Black,4
80,2001,Hispanic,6
80,2001,White,9
80,2002,Asian/Pacific,1
80,2002,Black,6
80,2002,Hispanic,3
80,2002,White,6
80,2003,Asian/Pacific,1
80,2003,Black,3
80,2003,Hispanic,2
80,2003,White,11
80,2004,Black,2
80,2004,Hispanic,2
80,2004,White,10
80,2005,Asian/Pacific,1
80,2005,Black,1
80,2005,Hispanic,1
80,2005,White,6
80,2006,Black,2
80,2006,Hispanic,2
80,2006,White,5
80,2007,Black,3
80,2007,Hispanic,3
80,2007,White,21
80,2008,Black,11
80,2008,White,8
80,2009,Black,12
80,2009,White,4
80,2010,Black,9
80,2010,Hispanic,2
80,2010,White,2
80,2011,Black,3
80,2011,White,5
80,2012,Black,1
80,2012,White,2
80,2013,Black,2
80,2013,Hispanic,1
80,2013,White,5
80,2014,Black,1
80,2014,Hispanic,3
80,2014,White,5
80,2015,White,4
80,2017,Black,3
81,1983,White,1
81,1989,Black,2
81,1989,Hispanic,2
81,1989,White,5
81,1990,Black,1
81,1990,Hispanic,1
81,1990,White,11
81,1991,Black,5
81,1991,Hispanic,2
81,1991,White,16
81,1992,Black,5
81,1992,Hispanic,5
81,1992,White,7
81,1993,Black,4
81,1993,Hispanic,1
81,1993,Native American/Alaskan Native,1
81,1993,White,5
81,1994,Black,1
81,1994,Hispanic,1
81,1994,White,5
81,1995,Asian/Pacific,1
81,1995,Black,3
81,1995,Hispanic,1
81,1995,White,9
81,1996,Black,9
81,1996,Hispanic,1
81,1996,White,6
81,1997,Asian/Pacific,1
81,1997,Black,1
81,1997,Hispanic,1
81,1997,White,11
81,1998,Asian/Pacific,1
81,1998,Black,4
81,1998,Hispanic,4
81,1998,White,19
81,1999,Black,3
81,1999,Hispanic,4
81,1999,White,5
81,2000,Black,2
81,2000,Hispanic,8
81,2000,White,10
81,2001,Black,4
81,2001,White,4
81,2002,Black,6
81,2002,Hispanic,9
81,2002,White,21
81,2003,Asian/Pacific,1
81,2003,Black,5
81,2003,Hispanic,6
81,2003,White,17
81,2004,Black,3
81,2004,Hispanic,5
81,2004,White,21
81,2005,Hispanic,1
81,2005,White,19
81,2006,Asian/Pacific,1
81,2006,Hispanic,9
81,2006,White,14
81,2007,Black,1
81,2007,Hispanic,5
81,2007,White,18
81,2008,Black,1
81,2008,Hispanic,1
81,2008,White,20
81,2009,Black,3
81,2009,Hispanic,6
81,2009,White,8
81,2010,Black,1
81,2010,Hispanic,6
81,2010,White,9
81,2011,Black,1
81,2011,Hispanic,6
81,2011,White,2
81,2012,Black,6
81,2012,Hispanic,4
81,2012,White,12
81,2013,Black,1
81,2013,White,3
81,2014,Black,3
81,2014,Hispanic,11
81,2014,White,10
81,2015,Asian/Pacific,2
81,2015,Black,5
81,2015,Hispanic,3
81,2015,White,4
81,2016,Black,1
81,2016,Hispanic,2
81,2016,White,2
81,2017,Hispanic,5
81,2018,White,1
82,1976,White,14
82,1984,White,9
82,1986,White,7
82,1989,Black,4
82,1989,Hispanic,1
82,1989,White,11
82,1990,Black,3
82,1990,Hispanic,1
82,1990,White,10
82,1991,Black,10
82,1991,Hispanic,6
82,1991,White,18
82,1992,Black,3
82,1992,White,24
82,1993,Black,13
82,1993,Hispanic,5
82,1993,White,24
82,1994,Black,8
82,1994,Hispanic,2
82,1994,White,21
82,1995,Black,6
82,1995,Hispanic,6
82,1995,Unknown,1
82,1995,White,15
82,1996,Black,6
82,1996,Hispanic,1
82,1996,White,35
82,1997,Black,17
82,1997,Hispanic,1
82,1997,Native American/Alaskan Native,1
82,1997,White,14
82,1998,Asian/Pacific,3
82,1998,Black,7
82,1998,Hispanic,3
82,1998,White,20
82,1999,Black,5
82,1999,Hispanic,3
82,1999,White,13
82,2000,Black,3
82,2000,Hispanic,7
82,2000,White,18
82,2001,Black,5
82,2001,Hispanic,7
82,2001,Native American/Alaskan Native,1
82,2001,White,19
82,2002,Black,8
82,2002,Hispanic,1
82,2002,White,14
82,2003,Black,4
82,2003,Hispanic,3
82,2003,White,3
82,2004,Asian/Pacific,1
82,2004,Black,3
82,2004,Hispanic,2
82,2004,White,9
82,2005,Asian/Pacific,1
82,2005,Black,2
82,2005,Hispanic,3
82,2005,White,3
82,2006,Black,5
82,2006,Hispanic,1
82,2006,White,3
82,2007,Black,5
82,2007,Hispanic,1
82,2007,White,12
82,2008,Hispanic,1
82,2008,White,11
82,2009,Black,7
82,2009,White,9
82,2010,Asian/Pacific,1
82,2010,Black,4
82,2010,White,1
82,2011,Black,2
82,2011,Hispanic,1
82,2011,White,3
82,2012,Black,7
82,2012,Hispanic,1
82,2012,White,5
82,2013,Black,1
82,2013,Hispanic,7
82,2013,White,9
82,2014,Black,3
82,2014,White,1
82,2015,Black,5
82,2015,Hispanic,2
82,2015,Native American/Alaskan Native,1
82,2015,White,5
82,2016,Asian/Pacific,1
82,2016,Black,7
82,2016,Hispanic,1
82,2016,White,17
82,2017,Asian/Pacific,1
82,2017,White,1
82,2018,Black,2
82,2018,Hispanic,1
82,2018,White,1
83,1919,Black,1
83,1981,White,3
83,1983,Black,1
83,1984,Black,2
83,1984,White,5
83,1985,Black,1
83,1987,Black,2
83,1987,White,2
83,1989,Black,6
83,1989,Hispanic,2
83,1989,White,25
83,1990,Black,4
83,1990,White,3
83,1991,Black,16
83,1991,Hispanic,5
83,1991,White,29
83,1992,Black,8
83,1992,Hispanic,1
83,1992,White,31
83,1993,Black,18
83,1993,Hispanic,3
83,1993,White,24
83,1994,Black,12
83,1994,Hispanic,7
83,1994,Unknown,1
83,1994,White,25
83,1995,Black,12
83,1995,Hispanic,3
83,1995,White,19
83,1996,Black,7
83,1996,Hispanic,2
83,1996,White,24
83,1997,Black,7
83,1997,Hispanic,5
83,1997,White,32
83,1998,Black,8
83,1998,Hispanic,5
83,1998,Native American/Alaskan Native,1
83,1998,White,16
83,1999,Black,19
83,1999,Hispanic,1
83,1999,White,18
83,2000,Asian/Pacific,1
83,2000,Black,27
83,2000,Hispanic,6
83,2000,White,23
83,2001,Black,6
83,2001,Hispanic,4
83,2001,White,12
83,2002,Black,3
83,2002,Hispanic,2
83,2002,White,5
83,2003,Black,4
83,2003,Hispanic,1
83,2003,White,11
83,2004,Asian/Pacific,1
83,2004,Black,2
83,2004,Hispanic,1
83,2004,White,3
83,2005,White,2
83,2006,Black,2
83,2006,Hispanic,1
83,2007,Black,8
83,2007,Hispanic,1
83,2007,White,4
83,2009,Black,3
83,2009,White,3
83,2010,Black,5
83,2010,Hispanic,4
83,2010,White,4
83,2011,Black,5
83,2011,White,4
83,2012,Black,7
83,2012,Hispanic,2
83,2012,White,11
83,2013,Black,8
83,2013,Hispanic,1
83,2013,White,6
83,2014,Black,1
83,2014,White,3
83,2015,Black,4
83,2015,Hispanic,1
83,2015,White,6
83,2016,Black,2
83,2016,Hispanic,1
83,2016,Native American/Alaskan Native,1
83,2016,White,6
83,2017,Black,2
83,2017,Hispanic,4
83,2017,White,7
83,2018,Black,3
84,1984,Black,1
84,1984,White,2
84,1987,White,1
84,1989,Black,3
84,1989,Hispanic,1
84,1989,White,6
84,1990,Black,1
84,1990,Hispanic,3
84,1990,White,5
84,1991,Black,2
84,1991,Hispanic,6
84,1991,White,21
84,1992,Black,3
84,1992,Hispanic,2
84,1992,White,29
84,1993,Asian/Pacific,1
84,1993,Black,2
84,1993,Hispanic,8
84,1993,White,17
84,1994,Asian/Pacific,1
84,1994,Black,7
84,1994,Hispanic,10
84,1994,Native American/Alaskan Native,1
84,1994,White,23
84,1995,Black,7
84,1995,Hispanic,7
84,1995,White,22
84,1996,Asian/Pacific,1
84,1996,Black,13
84,1996,Hispanic,3
84,1996,White,32
84,1997,Black,8
84,1997,Hispanic,3
84,1997,White,22
84,1998,Black,4
84,1998,Hispanic,9
84,1998,White,18
84,1999,Black,6
84,1999,Hispanic,6
84,1999,White,22
84,2000,Black,9
84,2000,Hispanic,13
84,2000,White,31
84,2001,Black,9
84,2001,Hispanic,7
84,2001,White,22
84,2002,Black,2
84,2002,Hispanic,12
84,2002,White,12
84,2003,Black,3
84,2003,Hispanic,5
84,2003,White,5
84,2004,Asian/Pacific,2
84,2004,Black,3
84,2004,Hispanic,12
84,2004,White,21
84,2005,Black,3
84,2005,Hispanic,6
84,2005,White,7
84,2006,Asian/Pacific,1
84,2006,Black,2
84,2006,Hispanic,2
84,2006,Native American/Alaskan Native,1
84,2006,White,10
84,2007,Black,4
84,2007,Hispanic,10
84,2007,White,5
84,2008,Black,2
84,2008,Hispanic,7
84,2008,White,5
84,2009,Asian/Pacific,2
84,2009,Hispanic,5
84,2009,White,1
84,2010,Black,1
84,2010,Hispanic,6
84,2010,White,5
84,2011,Black,1
84,2011,Hispanic,8
84,2011,White,2
84,2012,White,4
84,2013,Asian/Pacific,1
84,2013,Black,1
84,2013,Hispanic,1
84,2013,White,2
84,2014,Black,2
84,2014,Hispanic,2
84,2014,White,3
84,2015,Black,4
84,2015,Hispanic,4
84,2015,White,5
84,2016,Black,1
84,2016,White,1
84,2017,Black,2
84,2017,Hispanic,2
84,2017,White,2
84,2018,White,1
85,1984,White,1
85,1989,Black,1
85,1989,Hispanic,2
85,1989,White,6
85,1990,Black,2
85,1990,Hispanic,3
85,1990,White,3
85,1991,Asian/Pacific,1
85,1991,Black,5
85,1991,Hispanic,2
85,1991,White,19
85,1992,Black,1
85,1992,White,4
85,1993,Black,4
85,1993,Hispanic,8
85,1993,White,22
85,1994,Black,2
85,1994,White,13
85,1995,Black,3
85,1995,Hispanic,2
85,1995,White,14
85,1996,Black,6
85,1996,Hispanic,1
85,1996,Native American/Alaskan Native,1
85,1996,White,16
85,1997,Black,2
85,1997,Hispanic,7
85,1997,White,17
85,1998,Asian/Pacific,1
85,1998,Black,1
85,1998,Hispanic,5
85,1998,White,6
85,1999,Asian/Pacific,1
85,1999,Hispanic,6
85,1999,White,17
85,2000,Black,4
85,2000,Hispanic,4
85,2000,White,21
85,2001,Black,3
85,2001,Hispanic,6
85,2001,White,8
85,2002,Asian/Pacific,1
85,2002,Black,1
85,2002,Hispanic,12
85,2002,White,16
85,2003,Black,10
85,2003,Hispanic,6
85,2003,White,17
85,2004,Black,4
85,2004,Hispanic,4
85,2004,White,5
85,2005,Black,6
85,2005,Hispanic,5
85,2005,White,12
85,2006,Asian/Pacific,1
85,2006,Black,1
85,2006,Hispanic,2
85,2006,White,5
85,2007,Asian/Pacific,1
85,2007,Black,1
85,2007,Hispanic,8
85,2007,White,4
85,2008,Hispanic,2
85,2008,White,5
85,2009,Black,1
85,2009,Hispanic,5
85,2009,White,4
85,2010,Hispanic,7
85,2010,White,8
85,2011,Asian/Pacific,1
85,2011,Black,1
85,2011,Hispanic,7
85,2011,White,3
85,2012,Hispanic,1
85,2012,White,4
85,2013,Black,2
85,2013,Hispanic,5
85,2013,White,5
85,2014,Black,1
85,2014,Hispanic,6
85,2014,White,9
85,2015,Black,3
85,2015,Hispanic,4
85,2015,White,4
85,2016,White,2
85,2017,Black,2
85,2017,Hispanic,2
85,2017,White,1
86,1979,White,1
86,1983,White,2
86,1984,White,4
86,1985,White,10
86,1986,White,2
86,1987,Hispanic,1
86,1987,White,3
86,1988,Black,5
86,1988,White,4
86,1989,Black,6
86,1989,White,9
86,1990,Black,5
86,1990,White,9
86,1991,Black,14
86,1991,Hispanic,3
86,1991,White,26
86,1992,Black,8
86,1992,Hispanic,4
86,1992,White,30
86,1993,Black,11
86,1993,Hispanic,3
86,1993,White,35
86,1994,Asian/Pacific,1
86,1994,Black,12
86,1994,Hispanic,4
86,1994,White,21
86,1995,Black,16
86,1995,Hispanic,2
86,1995,White,29
86,1996,Black,17
86,1996,Hispanic,6
86,1996,White,47
86,1997,Asian/Pacific,1
86,1997,Black,11
86,1997,Hispanic,2
86,1997,White,30
86,1998,Black,16
86,1998,Hispanic,5
86,1998,White,24
86,1999,Asian/Pacific,1
86,1999,Black,18
86,1999,Hispanic,4
86,1999,White,33
86,2000,Asian/Pacific,1
86,2000,Black,25
86,2000,Hispanic,16
86,2000,White,67
86,2001,Asian/Pacific,1
86,2001,Black,22
86,2001,Hispanic,12
86,2001,Native American/Alaskan Native,1
86,2001,White,36
86,2002,Black,9
86,2002,Hispanic,5
86,2002,White,28
86,2003,Black,14
86,2003,Hispanic,9
86,2003,White,25
86,2004,Asian/Pacific,1
86,2004,Black,5
86,2004,Hispanic,3
86,2004,White,11
86,2005,Black,11
86,2005,Hispanic,3
86,2005,White,7
86,2006,Black,11
86,2006,Hispanic,5
86,2006,Native American/Alaskan Native,1
86,2006,White,15
86,2007,Black,8
86,2007,Hispanic,2
86,2007,White,16
86,2008,Black,7
86,2008,Hispanic,1
86,2008,White,11
86,2009,Black,5
86,2009,Hispanic,2
86,2009,White,8
86,2010,Black,5
86,2010,Hispanic,4
86,2010,White,8
86,2011,Black,11
86,2011,Hispanic,3
86,2011,White,16
86,2012,Black,4
86,2012,White,5
86,2013,Black,6
86,2013,Hispanic,3
86,2013,White,14
86,2014,Black,4
86,2014,Hispanic,4
86,2014,White,16
86,2015,Black,4
86,2015,Hispanic,1
86,2015,White,9
86,2016,Black,3
86,2016,Hispanic,3
86,2016,White,6
86,2017,White,4
86,2018,White,1
87,1989,Black,5
87,1989,Hispanic,4
87,1989,White,7
87,1990,Black,3
87,1991,Black,7
87,1991,Hispanic,1
87,1991,White,13
87,1992,Black,2
87,1992,Hispanic,2
87,1992,White,8
87,1993,Black,4
87,1993,Hispanic,3
87,1993,White,6
87,1994,Black,10
87,1994,Hispanic,2
87,1994,White,10
87,1995,Black,10
87,1995,Hispanic,5
87,1995,Native American/Alaskan Native,1
87,1995,White,9
87,1996,Asian/Pacific,1
87,1996,Black,8
87,1996,Hispanic,4
87,1996,White,8
87,1997,Asian/Pacific,3
87,1997,Black,8
87,1997,Hispanic,8
87,1997,White,19
87,1998,Black,1
87,1998,Hispanic,5
87,1998,White,15
87,1999,Asian/Pacific,1
87,1999,Black,1
87,1999,Hispanic,7
87,1999,White,13
87,2000,Black,15
87,2000,Hispanic,8
87,2000,White,16
87,2001,Black,2
87,2001,Hispanic,2
87,2001,Native American/Alaskan Native,1
87,2001,White,4
87,2002,Hispanic,2
87,2002,White,2
87,2003,Black,1
87,2003,Hispanic,2
87,2004,Black,2
87,2004,Hispanic,2
87,2004,White,7
87,2005,Black,1
87,2005,Hispanic,2
87,2005,White,9
87,2006,Asian/Pacific,1
87,2006,Black,3
87,2006,Hispanic,2
87,2006,White,14
87,2007,White,5
87,2008,Black,1
87,2008,White,7
